date,temp,hum,bright
2/14/2024 8:46:26 AM,18.2,61,3
2/14/2024 8:47:26 AM,18.2,61,2
2/14/2024 8:48:26 AM,18.2,61,2
2/14/2024 8:49:27 AM,18.2,61,2
2/14/2024 8:50:26 AM,18.2,61,2
2/14/2024 8:51:26 AM,18.2,61,2
2/14/2024 8:52:26 AM,18.3,61,2
2/14/2024 8:53:26 AM,18.3,61,2
2/14/2024 8:54:26 AM,18.3,61,3
2/14/2024 8:55:26 AM,18.3,61,3
2/14/2024 8:56:26 AM,18.3,61,3
2/14/2024 8:57:27 AM,18.4,61,3
2/14/2024 8:58:27 AM,18.4,61,3
2/14/2024 8:59:26 AM,18.4,61,3
2/14/2024 9:00:27 AM,18.4,61,3
2/14/2024 9:01:26 AM,18.4,61,3
2/14/2024 9:02:26 AM,18.4,61,3
2/14/2024 9:03:26 AM,18.4,61,3
2/14/2024 9:04:26 AM,18.4,61,3
2/14/2024 9:05:26 AM,18.4,61,3
2/14/2024 9:06:26 AM,18.5,61,3
2/14/2024 9:07:26 AM,18.5,61,3
2/14/2024 9:08:26 AM,18.5,61,3
2/14/2024 9:09:26 AM,18.5,61,3
2/14/2024 9:10:27 AM,18.5,61,3
2/14/2024 9:11:27 AM,18.5,62,3
2/14/2024 9:12:27 AM,18.5,62,3
2/14/2024 9:13:26 AM,18.6,62,3
2/14/2024 9:14:26 AM,18.5,62,3
2/14/2024 9:15:26 AM,18.6,62,3
2/14/2024 9:16:26 AM,18.6,62,2
2/14/2024 9:17:26 AM,18.6,62,3
2/14/2024 9:18:26 AM,18.6,62,3
2/14/2024 9:19:27 AM,18.6,62,3
2/14/2024 9:20:26 AM,18.6,62,3
2/14/2024 9:21:26 AM,18.6,62,3
2/14/2024 9:22:27 AM,18.6,62,3
2/14/2024 9:23:26 AM,18.6,62,3
2/14/2024 9:24:27 AM,18.6,62,3
2/14/2024 9:25:26 AM,18.6,62,3
2/14/2024 9:26:26 AM,18.7,62,3
2/14/2024 9:27:26 AM,18.7,62,3
2/14/2024 9:28:27 AM,18.7,62,3
2/14/2024 9:29:26 AM,18.7,62,3
2/14/2024 9:30:26 AM,18.7,62,3
2/14/2024 9:31:26 AM,18.7,62,3
2/14/2024 9:32:26 AM,18.7,62,3
2/14/2024 9:33:26 AM,18.7,62,3
2/14/2024 9:34:26 AM,18.7,62,3
2/14/2024 9:35:26 AM,18.8,62,3
2/14/2024 9:36:26 AM,18.7,61,3
2/14/2024 9:37:26 AM,18.8,61,3
2/14/2024 9:38:26 AM,18.8,61,3
2/14/2024 9:39:26 AM,18.8,61,3
2/14/2024 9:40:26 AM,18.8,61,3
2/14/2024 9:41:27 AM,18.8,61,3
2/14/2024 9:42:26 AM,18.8,61,3
2/14/2024 9:43:26 AM,18.8,61,3
2/14/2024 9:44:27 AM,18.8,61,3
2/14/2024 9:45:27 AM,18.8,61,3
2/14/2024 9:46:26 AM,18.8,61,3
2/14/2024 9:47:26 AM,18.8,61,3
2/14/2024 9:48:26 AM,18.9,61,3
2/14/2024 9:49:26 AM,18.8,61,3
2/14/2024 9:50:26 AM,18.9,61,3
2/14/2024 9:51:26 AM,18.9,62,3
2/14/2024 9:52:27 AM,18.9,62,3
2/14/2024 9:53:27 AM,18.9,62,3
2/14/2024 9:54:26 AM,18.9,62,3
2/14/2024 9:55:26 AM,18.9,62,3
2/14/2024 9:56:26 AM,18.9,62,3
2/14/2024 9:57:26 AM,19,62,3
2/14/2024 9:58:26 AM,19,63,3
2/14/2024 9:59:26 AM,19,63,3
2/14/2024 10:00:26 AM,19,63,3
2/14/2024 10:01:26 AM,19,63,3
2/14/2024 10:02:26 AM,19,63,3
2/14/2024 10:03:26 AM,19,63,3
2/14/2024 10:04:26 AM,19,63,3
2/14/2024 10:05:26 AM,19.1,63,3
2/14/2024 10:06:27 AM,19.1,63,3
2/14/2024 10:07:27 AM,19.1,63,3
2/14/2024 10:08:26 AM,19.1,63,3
2/14/2024 10:09:26 AM,19.1,63,3
2/14/2024 10:10:26 AM,19.1,63,3
2/14/2024 10:11:26 AM,19.1,63,3
2/14/2024 10:12:26 AM,19.1,63,3
2/14/2024 10:13:26 AM,19.1,63,3
2/14/2024 10:14:26 AM,19.1,63,3
2/14/2024 10:15:27 AM,19.1,63,3
2/14/2024 10:16:27 AM,19.2,63,3
2/14/2024 10:17:26 AM,19.2,63,3
2/14/2024 10:18:26 AM,19.2,63,3
2/14/2024 10:19:26 AM,19.2,63,3
2/14/2024 10:20:26 AM,19.2,63,3
2/14/2024 10:21:26 AM,19.2,63,3
2/14/2024 10:22:26 AM,19.2,63,3
2/14/2024 10:23:27 AM,19.2,63,3
2/14/2024 10:24:27 AM,19.2,63,3
2/14/2024 10:25:26 AM,19.2,63,4
2/14/2024 10:26:26 AM,19.3,63,4
2/14/2024 10:27:26 AM,19.3,63,4
2/14/2024 10:28:26 AM,19.3,63,3
2/14/2024 10:29:26 AM,19.3,63,4
2/14/2024 10:30:26 AM,19.3,63,4
2/14/2024 10:31:27 AM,19.3,63,4
2/14/2024 10:32:27 AM,19.3,63,4
2/14/2024 10:33:26 AM,19.4,63,4
2/14/2024 10:34:27 AM,19.4,63,4
2/14/2024 10:35:26 AM,19.4,63,4
2/14/2024 10:36:26 AM,19.4,62,4
2/14/2024 10:37:26 AM,19.4,61,4
2/14/2024 10:38:27 AM,19.4,61,4
2/14/2024 10:39:27 AM,19.4,62,4
2/14/2024 10:40:27 AM,19.4,62,4
2/14/2024 10:41:26 AM,19.4,62,4
2/14/2024 10:42:26 AM,19.4,62,4
2/14/2024 10:43:27 AM,19.5,62,4
2/14/2024 10:44:26 AM,19.5,62,4
2/14/2024 10:45:26 AM,19.5,62,4
2/14/2024 10:46:26 AM,19.5,62,4
2/14/2024 10:47:27 AM,19.5,62,4
2/14/2024 10:48:26 AM,19.5,62,4
2/14/2024 10:49:26 AM,19.6,62,4
2/14/2024 10:50:26 AM,19.6,62,4
2/14/2024 10:51:27 AM,19.6,62,4
2/14/2024 10:52:26 AM,19.6,62,4
2/14/2024 10:53:26 AM,19.6,62,4
2/14/2024 10:54:26 AM,19.7,62,4
2/14/2024 10:55:27 AM,19.7,62,4
2/14/2024 10:56:26 AM,19.7,62,4
2/14/2024 10:57:26 AM,19.7,62,4
2/14/2024 10:58:26 AM,19.7,62,4
2/14/2024 10:59:26 AM,19.7,62,4
2/14/2024 11:00:26 AM,19.7,62,4
2/14/2024 11:01:26 AM,19.7,62,4
2/14/2024 11:02:26 AM,19.8,62,4
2/14/2024 11:03:27 AM,19.8,62,4
2/14/2024 11:04:26 AM,19.8,62,4
2/14/2024 11:05:26 AM,19.8,62,4
2/14/2024 11:06:26 AM,19.8,62,4
2/14/2024 11:07:26 AM,19.9,62,4
2/14/2024 11:08:26 AM,19.9,62,4
2/14/2024 11:09:27 AM,19.9,62,4
2/14/2024 11:10:27 AM,19.9,62,4
2/14/2024 11:11:26 AM,19.9,62,4
2/14/2024 11:12:27 AM,20,62,4
2/14/2024 11:13:26 AM,19.9,62,4
2/14/2024 11:14:26 AM,20,62,4
2/14/2024 11:15:26 AM,20,62,4
2/14/2024 11:16:26 AM,20,62,4
2/14/2024 11:17:27 AM,20,62,4
2/14/2024 11:18:26 AM,20.1,62,4
2/14/2024 11:19:26 AM,20.1,62,4
2/14/2024 11:20:27 AM,20.1,62,4
2/14/2024 11:21:26 AM,20.1,62,4
2/14/2024 11:22:26 AM,20.1,62,4
2/14/2024 11:23:26 AM,20.2,62,4
2/14/2024 11:24:26 AM,20.2,62,4
2/14/2024 11:25:26 AM,20.2,62,4
2/14/2024 11:26:26 AM,20.2,62,4
2/14/2024 11:27:27 AM,20.2,62,4
2/14/2024 11:28:26 AM,20.2,62,4
2/14/2024 11:29:26 AM,20.2,62,4
2/14/2024 11:30:26 AM,20.3,62,4
2/14/2024 11:31:26 AM,20.2,62,4
2/14/2024 11:32:26 AM,20.3,62,4
2/14/2024 11:33:26 AM,20.3,62,4
2/14/2024 11:34:27 AM,20.3,62,4
2/14/2024 11:35:26 AM,20.3,62,4
2/14/2024 11:36:26 AM,20.3,62,4
2/14/2024 11:37:27 AM,20.3,62,4
2/14/2024 11:38:26 AM,20.3,62,4
2/14/2024 11:39:26 AM,20.3,62,4
2/14/2024 11:40:26 AM,20.4,62,4
2/14/2024 11:41:26 AM,20.4,62,4
2/14/2024 11:42:27 AM,20.4,62,4
2/14/2024 11:43:26 AM,20.4,62,4
2/14/2024 11:44:26 AM,20.4,63,4
2/14/2024 11:45:26 AM,20.4,63,4
2/14/2024 11:46:26 AM,20.4,63,4
2/14/2024 11:47:26 AM,20.5,63,4
2/14/2024 11:48:27 AM,20.5,63,4
2/14/2024 11:49:27 AM,20.5,63,4
2/14/2024 11:50:26 AM,20.5,63,4
2/14/2024 11:51:27 AM,20.5,63,4
2/14/2024 11:52:26 AM,20.5,63,4
2/14/2024 11:53:26 AM,20.5,63,4
2/14/2024 11:54:26 AM,20.5,63,4
2/14/2024 11:55:27 AM,20.6,63,5
2/14/2024 11:56:26 AM,20.6,63,5
2/14/2024 11:57:26 AM,20.6,63,5
2/14/2024 11:58:26 AM,20.6,63,5
2/14/2024 11:59:26 AM,20.6,63,5
2/14/2024 12:00:26 PM,20.6,63,5
2/14/2024 12:01:26 PM,20.6,63,5
2/14/2024 12:02:26 PM,20.7,63,5
2/14/2024 12:03:26 PM,20.7,63,5
2/14/2024 12:04:26 PM,20.7,63,5
2/14/2024 12:05:26 PM,20.7,63,5
2/14/2024 12:06:26 PM,20.7,63,5
2/14/2024 12:07:26 PM,20.7,63,5
2/14/2024 12:08:26 PM,20.7,63,5
2/14/2024 12:09:26 PM,20.8,63,5
2/14/2024 12:10:26 PM,20.8,63,5
2/14/2024 12:11:26 PM,20.8,63,5
2/14/2024 12:12:26 PM,20.8,63,5
2/14/2024 12:13:26 PM,20.8,63,5
2/14/2024 12:14:27 PM,20.8,63,5
2/14/2024 12:15:27 PM,20.8,63,5
2/14/2024 12:16:26 PM,20.9,63,5
2/14/2024 12:17:26 PM,20.9,63,5
2/14/2024 12:18:26 PM,20.9,63,5
2/14/2024 12:19:26 PM,20.9,63,5
2/14/2024 12:20:26 PM,20.9,63,5
2/14/2024 12:21:26 PM,20.9,63,5
2/14/2024 12:22:26 PM,21,63,5
2/14/2024 12:23:26 PM,21,62,5
2/14/2024 12:24:26 PM,21,62,5
2/14/2024 12:25:26 PM,21,62,5
2/14/2024 12:26:26 PM,21,62,5
2/14/2024 12:27:27 PM,21,62,5
2/14/2024 12:28:27 PM,21.1,62,5
2/14/2024 12:29:26 PM,21.1,62,5
2/14/2024 12:30:26 PM,21.1,62,5
2/14/2024 12:31:26 PM,21.1,62,5
2/14/2024 12:32:26 PM,21.1,62,5
2/14/2024 12:33:26 PM,21.2,62,5
2/14/2024 12:34:26 PM,21.2,62,5
2/14/2024 12:35:26 PM,21.2,62,5
2/14/2024 12:36:27 PM,21.2,62,5
2/14/2024 12:37:26 PM,21.2,62,5
2/14/2024 12:38:27 PM,21.2,61,5
2/14/2024 12:39:27 PM,21.3,61,5
2/14/2024 12:40:27 PM,21.3,61,5
2/14/2024 12:41:26 PM,21.3,61,5
2/14/2024 12:42:26 PM,21.3,61,5
2/14/2024 12:43:26 PM,21.3,61,5
2/14/2024 12:44:26 PM,21.3,61,5
2/14/2024 12:45:27 PM,21.4,61,5
2/14/2024 12:46:26 PM,21.4,61,5
2/14/2024 12:47:26 PM,21.4,61,5
2/14/2024 12:48:26 PM,21.4,61,5
2/14/2024 12:49:26 PM,21.4,61,5
2/14/2024 12:50:26 PM,21.5,61,5
2/14/2024 12:51:26 PM,21.5,61,5
2/14/2024 12:52:26 PM,21.5,61,5
2/14/2024 12:53:27 PM,21.5,61,5
2/14/2024 12:54:26 PM,21.5,61,5
2/14/2024 12:55:26 PM,21.5,61,5
2/14/2024 12:56:27 PM,21.6,61,5
2/14/2024 12:57:26 PM,21.6,61,5
2/14/2024 12:58:26 PM,21.6,61,5
2/14/2024 12:59:26 PM,21.6,61,5
2/14/2024 1:00:26 PM,21.6,61,5
2/14/2024 1:01:26 PM,21.6,61,5
2/14/2024 1:02:26 PM,21.7,61,5
2/14/2024 1:03:26 PM,21.7,61,5
2/14/2024 1:04:26 PM,21.7,61,5
2/14/2024 1:05:26 PM,21.7,61,5
2/14/2024 1:06:26 PM,21.7,61,5
2/14/2024 1:07:26 PM,21.7,61,5
2/14/2024 1:08:26 PM,21.8,61,5
2/14/2024 1:09:27 PM,21.8,61,5
2/14/2024 1:10:26 PM,21.8,61,5
2/14/2024 1:11:26 PM,21.8,61,5
2/14/2024 1:12:26 PM,21.8,61,5
2/14/2024 1:13:26 PM,21.8,61,5
2/14/2024 1:14:26 PM,21.8,61,5
2/14/2024 1:15:26 PM,21.8,61,5
2/14/2024 1:16:26 PM,21.9,61,5
2/14/2024 1:17:27 PM,21.9,61,5
2/14/2024 1:18:26 PM,21.9,61,5
2/14/2024 1:19:26 PM,21.9,61,5
2/14/2024 1:20:26 PM,21.9,61,5
2/14/2024 1:21:26 PM,21.9,61,5
2/14/2024 1:22:26 PM,21.9,61,5
2/14/2024 1:23:26 PM,22,61,5
2/14/2024 1:24:26 PM,22,61,5
2/14/2024 1:25:27 PM,22,61,5
2/14/2024 1:26:26 PM,22,61,5
2/14/2024 1:27:26 PM,22,61,5
2/14/2024 1:28:27 PM,22,61,5
2/14/2024 1:29:26 PM,22,61,5
2/14/2024 1:30:26 PM,22,61,5
2/14/2024 1:31:26 PM,22,61,5
2/14/2024 1:32:26 PM,22,61,5
2/14/2024 1:33:26 PM,22.1,61,5
2/14/2024 1:34:26 PM,22.1,61,5
2/14/2024 1:35:26 PM,22.1,61,5
2/14/2024 1:36:26 PM,22.1,61,5
2/14/2024 1:37:26 PM,22.1,61,5
2/14/2024 1:38:26 PM,22.1,61,5
2/14/2024 1:39:26 PM,22.1,61,5
2/14/2024 1:40:27 PM,22.1,61,5
2/14/2024 1:41:27 PM,22.1,61,5
2/14/2024 1:42:26 PM,22.1,60,5
2/14/2024 1:43:26 PM,22.2,60,5
2/14/2024 1:44:26 PM,22.2,60,5
2/14/2024 1:45:26 PM,22.2,60,5
2/14/2024 1:46:26 PM,22.1,60,5
2/14/2024 1:47:26 PM,22.2,60,5
2/14/2024 1:48:26 PM,22.2,60,4
2/14/2024 1:49:26 PM,22.1,60,4
2/14/2024 1:50:27 PM,22.1,60,4
2/14/2024 1:51:26 PM,22.1,60,5
2/14/2024 1:52:26 PM,22.1,60,4
2/14/2024 1:53:26 PM,22.1,60,4
2/14/2024 1:54:26 PM,22.1,60,4
2/14/2024 1:55:26 PM,22.1,60,4
2/14/2024 1:56:26 PM,22.1,60,4
2/14/2024 1:57:26 PM,22.1,60,4
2/14/2024 1:58:26 PM,22.1,60,5
2/14/2024 1:59:26 PM,22.1,60,5
2/14/2024 2:00:26 PM,22.1,60,5
2/14/2024 2:01:26 PM,22.1,60,5
2/14/2024 2:02:26 PM,22.2,60,5
2/14/2024 2:03:26 PM,22.2,59,5
2/14/2024 2:04:26 PM,22.2,59,5
2/14/2024 2:05:26 PM,22.2,59,4
2/14/2024 2:06:26 PM,22.2,59,4
2/14/2024 2:07:26 PM,22.2,59,4
2/14/2024 2:08:26 PM,22.2,59,4
2/14/2024 2:09:26 PM,22.2,59,5
2/14/2024 2:10:26 PM,22.2,59,5
2/14/2024 2:11:27 PM,22.2,59,5
2/14/2024 2:12:27 PM,22.2,59,4
2/14/2024 2:13:26 PM,22.2,59,4
2/14/2024 2:14:27 PM,22.2,59,4
2/14/2024 2:15:26 PM,22.2,59,5
2/14/2024 2:16:26 PM,22.3,59,5
2/14/2024 2:17:26 PM,22.3,59,5
2/14/2024 2:18:26 PM,22.3,59,5
2/14/2024 2:19:27 PM,22.3,59,5
2/14/2024 2:20:26 PM,22.3,59,5
2/14/2024 2:21:26 PM,22.3,59,5
2/14/2024 2:22:26 PM,22.3,59,5
2/14/2024 2:23:26 PM,22.3,59,5
2/14/2024 2:24:26 PM,22.3,59,5
2/14/2024 2:25:26 PM,22.4,59,5
2/14/2024 2:26:27 PM,22.4,59,5
2/14/2024 2:27:26 PM,22.4,59,5
2/14/2024 2:28:26 PM,22.4,59,5
2/14/2024 2:29:26 PM,22.4,59,5
2/14/2024 2:30:26 PM,22.4,59,5
2/14/2024 2:31:26 PM,22.4,59,5
2/14/2024 2:32:27 PM,22.4,59,5
2/14/2024 2:33:26 PM,22.4,59,5
2/14/2024 2:34:26 PM,22.5,59,5
2/14/2024 2:35:26 PM,22.5,59,5
2/14/2024 2:36:26 PM,22.5,59,5
2/14/2024 2:37:26 PM,22.5,59,5
2/14/2024 2:38:27 PM,22.5,59,5
2/14/2024 2:39:27 PM,22.5,59,5
2/14/2024 2:40:26 PM,22.6,59,5
2/14/2024 2:41:26 PM,22.6,59,5
2/14/2024 2:42:27 PM,22.6,59,5
2/14/2024 2:43:26 PM,22.6,59,5
2/14/2024 2:44:26 PM,22.6,59,5
2/14/2024 2:45:26 PM,22.6,59,5
2/14/2024 2:46:26 PM,22.6,59,5
2/14/2024 2:47:26 PM,22.6,59,5
2/14/2024 2:48:26 PM,22.6,59,5
2/14/2024 2:49:26 PM,22.7,59,5
2/14/2024 2:50:27 PM,22.7,59,5
2/14/2024 2:51:26 PM,22.7,58,5
2/14/2024 2:52:26 PM,22.7,59,5
2/14/2024 2:53:26 PM,22.7,58,5
2/14/2024 2:54:26 PM,22.7,58,5
2/14/2024 2:55:26 PM,22.7,58,5
2/14/2024 2:56:26 PM,22.7,58,5
2/14/2024 2:57:27 PM,22.7,58,5
2/14/2024 2:58:26 PM,22.7,58,5
2/14/2024 2:59:27 PM,22.8,58,5
2/14/2024 3:00:26 PM,22.7,58,5
2/14/2024 3:01:26 PM,22.7,58,5
2/14/2024 3:02:26 PM,22.7,58,5
2/14/2024 3:03:26 PM,22.7,58,5
2/14/2024 3:04:26 PM,22.7,58,5
2/14/2024 3:05:26 PM,22.7,58,5
2/14/2024 3:06:26 PM,22.7,58,5
2/14/2024 3:07:26 PM,22.7,58,5
2/14/2024 3:08:26 PM,22.6,58,4
2/14/2024 3:09:26 PM,22.6,58,4
2/14/2024 3:10:26 PM,22.6,58,5
2/14/2024 3:11:26 PM,22.6,58,5
2/14/2024 3:12:26 PM,22.6,58,4
2/14/2024 3:13:26 PM,22.5,58,4
2/14/2024 3:14:26 PM,22.5,58,4
2/14/2024 3:15:26 PM,22.5,58,4
2/14/2024 3:16:26 PM,22.5,58,4
2/14/2024 3:17:26 PM,22.5,58,4
2/14/2024 3:18:26 PM,22.5,58,4
2/14/2024 3:19:26 PM,22.5,58,4
2/14/2024 3:20:26 PM,22.4,58,4
2/14/2024 3:21:26 PM,22.5,58,4
2/14/2024 3:22:26 PM,22.5,58,4
2/14/2024 3:23:26 PM,22.5,58,4
2/14/2024 3:24:26 PM,22.5,58,4
2/14/2024 3:25:26 PM,22.5,58,4
2/14/2024 3:26:26 PM,22.5,58,5
2/14/2024 3:27:26 PM,22.5,58,5
2/14/2024 3:28:26 PM,22.6,58,5
2/14/2024 3:29:26 PM,22.6,58,5
2/14/2024 3:30:26 PM,22.6,58,4
2/14/2024 3:31:27 PM,22.6,58,4
2/14/2024 3:32:26 PM,22.6,58,4
2/14/2024 3:33:26 PM,22.5,58,4
2/14/2024 3:34:26 PM,22.6,59,4
2/14/2024 3:35:26 PM,22.6,59,4
2/14/2024 3:36:26 PM,22.6,59,4
2/14/2024 3:37:26 PM,22.5,59,4
2/14/2024 3:38:26 PM,22.5,59,4
2/14/2024 3:39:26 PM,22.5,59,4
2/14/2024 3:40:26 PM,22.5,59,4
2/14/2024 3:41:26 PM,22.5,59,4
2/14/2024 3:42:26 PM,22.5,59,4
2/14/2024 3:43:26 PM,22.5,59,4
2/14/2024 3:44:27 PM,22.5,59,4
2/14/2024 3:45:26 PM,22.5,59,4
2/14/2024 3:46:26 PM,22.5,59,3
2/14/2024 3:47:27 PM,22.5,59,3
2/14/2024 3:48:26 PM,22.4,59,3
2/14/2024 3:49:26 PM,22.4,59,3
2/14/2024 3:50:26 PM,22.4,60,3
2/14/2024 3:51:26 PM,22.4,60,2
2/14/2024 3:52:26 PM,22.4,60,3
2/14/2024 3:53:26 PM,22.4,60,3
2/14/2024 3:54:27 PM,22.4,60,3
2/14/2024 3:55:26 PM,22.4,60,3
2/14/2024 3:56:27 PM,22.3,60,2
2/14/2024 3:57:26 PM,22.3,60,3
2/14/2024 3:58:26 PM,22.3,60,2
2/14/2024 3:59:26 PM,22.3,60,2
2/14/2024 4:00:26 PM,22.3,60,2
2/14/2024 4:01:26 PM,22.3,60,2
2/14/2024 4:02:27 PM,22.3,60,2
2/14/2024 4:03:26 PM,22.3,60,2
2/14/2024 4:04:27 PM,22.2,60,3
2/14/2024 4:05:26 PM,22.2,60,1
2/14/2024 4:06:26 PM,22.2,60,2
2/14/2024 4:07:26 PM,22.2,60,1
2/14/2024 4:08:27 PM,22.2,60,1
2/14/2024 4:09:26 PM,22.2,60,1
2/14/2024 4:10:26 PM,22.2,60,1
2/14/2024 4:11:27 PM,22.1,60,2
2/14/2024 4:12:27 PM,22.2,60,2
2/14/2024 4:13:26 PM,22.1,60,2
2/14/2024 4:14:26 PM,22.1,60,2
2/14/2024 4:15:26 PM,22.1,60,2
2/14/2024 4:16:26 PM,22.1,60,1
2/14/2024 4:17:26 PM,22,59,1
2/14/2024 4:18:26 PM,22,59,1
2/14/2024 4:19:26 PM,22,59,1
2/14/2024 4:20:27 PM,22,60,1
2/14/2024 4:21:27 PM,22,60,1
2/14/2024 4:22:26 PM,22,60,1
2/14/2024 4:23:26 PM,22,60,1
2/14/2024 4:24:26 PM,22,60,1
2/14/2024 4:25:26 PM,22,60,1
2/14/2024 4:26:26 PM,22,60,1
2/14/2024 4:27:26 PM,22,60,1
2/14/2024 4:28:26 PM,21.9,60,1
2/14/2024 4:29:27 PM,21.9,60,2
2/14/2024 4:30:26 PM,22,60,2
2/14/2024 4:31:26 PM,21.9,61,2
2/14/2024 4:32:26 PM,21.9,61,1
2/14/2024 4:33:26 PM,21.9,61,3
2/14/2024 4:34:26 PM,21.9,61,3
2/14/2024 4:35:26 PM,21.9,61,3
2/14/2024 4:36:26 PM,21.9,61,3
2/14/2024 4:37:26 PM,21.9,61,3
2/14/2024 4:38:26 PM,21.9,61,3
2/14/2024 4:39:26 PM,21.9,61,3
2/14/2024 4:40:27 PM,21.9,61,3
2/14/2024 4:41:26 PM,21.9,61,3
2/14/2024 4:42:26 PM,21.9,61,3
2/14/2024 4:43:26 PM,21.9,61,3
2/14/2024 4:44:26 PM,21.9,61,3
2/14/2024 4:45:26 PM,21.9,61,3
2/14/2024 4:46:26 PM,21.8,61,3
2/14/2024 4:47:26 PM,21.8,61,3
2/14/2024 4:48:26 PM,21.8,61,3
2/14/2024 4:49:26 PM,21.8,61,2
2/14/2024 4:50:26 PM,21.8,61,3
2/14/2024 4:51:26 PM,21.8,62,3
2/14/2024 4:52:27 PM,21.8,61,2
2/14/2024 4:53:26 PM,21.8,61,2
2/14/2024 4:54:26 PM,21.8,61,2
2/14/2024 4:55:27 PM,21.8,61,3
2/14/2024 4:56:27 PM,21.8,61,2
2/14/2024 4:57:27 PM,21.8,63,3
2/14/2024 4:58:26 PM,21.7,63,3
2/14/2024 4:59:26 PM,21.8,63,3
2/14/2024 5:00:27 PM,21.7,63,3
2/14/2024 5:01:27 PM,21.7,63,3
2/14/2024 5:02:27 PM,21.7,63,3
2/14/2024 5:03:26 PM,21.7,63,3
2/14/2024 5:04:26 PM,21.7,64,3
2/14/2024 5:05:27 PM,21.7,64,3
2/14/2024 5:06:27 PM,21.7,64,3
2/14/2024 5:07:27 PM,21.7,64,3
2/14/2024 5:08:27 PM,21.7,64,3
2/14/2024 5:09:27 PM,21.6,64,3
2/14/2024 5:10:26 PM,21.6,64,3
2/14/2024 5:11:26 PM,21.6,64,3
2/14/2024 5:12:27 PM,21.6,64,3
2/14/2024 5:13:26 PM,21.6,64,3
2/14/2024 5:14:27 PM,21.6,64,3
2/14/2024 5:15:27 PM,21.6,64,3
2/14/2024 5:16:26 PM,21.5,64,3
2/14/2024 5:17:26 PM,21.5,64,3
2/14/2024 5:18:26 PM,21.5,63,3
2/14/2024 5:19:27 PM,21.5,63,3
2/14/2024 5:20:27 PM,21.5,63,3
2/14/2024 5:21:27 PM,21.5,63,3
2/14/2024 5:22:26 PM,21.5,63,3
2/14/2024 5:23:26 PM,21.5,63,3
2/14/2024 5:24:26 PM,21.4,62,3
2/14/2024 5:25:27 PM,21.5,62,3
2/14/2024 5:26:27 PM,21.5,62,3
2/14/2024 5:27:27 PM,21.4,62,3
2/14/2024 5:28:27 PM,21.4,62,3
2/14/2024 5:29:26 PM,21.4,61,3
2/14/2024 5:30:26 PM,21.4,61,3
2/14/2024 5:31:27 PM,21.4,61,3
2/14/2024 5:32:26 PM,21.4,61,3
2/14/2024 5:33:27 PM,21.4,61,3
2/14/2024 5:34:26 PM,21.4,61,3
2/14/2024 5:35:26 PM,21.4,61,3
2/14/2024 5:36:26 PM,21.4,61,3
2/14/2024 5:37:26 PM,21.4,60,3
2/14/2024 5:38:27 PM,21.4,60,3
2/14/2024 5:39:27 PM,21.3,61,3
2/14/2024 5:40:27 PM,21.3,60,3
2/14/2024 5:41:27 PM,21.4,60,3
2/14/2024 5:42:26 PM,21.3,60,3
2/14/2024 5:43:26 PM,21.3,60,3
2/14/2024 5:44:26 PM,21.3,60,3
2/14/2024 5:45:26 PM,21.3,60,3
2/14/2024 5:46:26 PM,21.3,59,3
2/14/2024 5:47:26 PM,21.3,59,3
2/14/2024 5:48:26 PM,21.3,59,3
2/14/2024 5:49:26 PM,21.3,59,3
2/14/2024 5:50:26 PM,21.3,59,3
2/14/2024 5:51:27 PM,21.3,59,3
2/14/2024 5:52:27 PM,21.3,59,3
2/14/2024 5:53:27 PM,21.3,59,3
2/14/2024 5:54:27 PM,21.3,59,3
2/14/2024 5:55:26 PM,21.2,58,3
2/14/2024 5:56:26 PM,21.3,58,3
2/14/2024 5:57:26 PM,21.2,58,3
2/14/2024 5:58:26 PM,21.2,58,3
2/14/2024 5:59:26 PM,21.2,58,3
2/14/2024 6:00:27 PM,21.2,58,3
2/14/2024 6:01:27 PM,21.2,58,3
2/14/2024 6:02:26 PM,21.2,58,3
2/14/2024 6:03:26 PM,21.2,58,3
2/14/2024 6:04:26 PM,21.2,58,3
2/14/2024 6:05:26 PM,21.2,58,3
2/14/2024 6:06:26 PM,21.2,56,3
2/14/2024 6:07:26 PM,21.2,57,3
2/14/2024 6:08:27 PM,21.2,58,3
2/14/2024 6:09:26 PM,21.2,58,3
2/14/2024 6:10:26 PM,21.2,57,3
2/14/2024 6:11:26 PM,21.2,57,3
2/14/2024 6:12:26 PM,21.2,57,3
2/14/2024 6:13:26 PM,21.2,57,3
2/14/2024 6:14:26 PM,21.2,58,3
2/14/2024 6:15:26 PM,21.2,58,3
2/14/2024 6:16:27 PM,21.2,58,3
2/14/2024 6:17:26 PM,21.2,58,3
2/14/2024 6:18:26 PM,21.2,59,3
2/14/2024 6:19:26 PM,21.2,59,3
2/14/2024 6:20:26 PM,21.2,59,3
2/14/2024 6:21:26 PM,21.2,59,3
2/14/2024 6:22:26 PM,21.2,59,3
2/14/2024 6:23:26 PM,21.2,59,3
2/14/2024 6:24:26 PM,21.2,59,3
2/14/2024 6:25:26 PM,21.2,59,3
2/14/2024 6:26:26 PM,21.2,60,3
2/14/2024 6:27:26 PM,21.3,60,3
2/14/2024 6:28:26 PM,21.3,60,3
2/14/2024 6:29:26 PM,21.3,60,3
2/14/2024 6:30:27 PM,21.3,60,3
2/14/2024 6:31:26 PM,21.3,60,3
